Row Number,Fold,Season,Outcome
1448,3,2022,1
1449,3,2022,-1
1450,3,2022,1
1451,3,2022,1
1452,3,2022,1
1453,3,2022,1
1454,3,2022,-1
1455,3,2022,1
1456,3,2022,1
1457,3,2022,-1
1458,3,2022,1
1459,3,2022,0
1460,3,2022,1
1461,3,2022,0
1462,3,2022,1
1463,3,2022,1
1464,3,2022,-1
1465,3,2022,1
1466,3,2022,-1
1467,3,2022,-1
1468,3,2022,-1
1469,3,2022,1
1470,3,2022,-1
1471,3,2022,-1
1472,3,2022,0
1473,3,2022,0
1474,3,2022,0
1475,3,2022,1
1476,3,2022,1
1477,3,2022,1
1478,3,2022,1
1479,3,2022,0
1480,3,2022,0
1481,3,2022,1
1482,3,2022,1
1483,3,2022,1
1484,3,2022,1
1485,3,2022,0
1486,3,2022,0
1487,3,2022,1
1488,3,2022,-1
1489,3,2022,1
1490,3,2022,1
1491,3,2022,0
