Rank,Club,Country,Level,Elo,From,To
99,Millwall,ENG,2,1596.67346191,1972-03-22,1972-03-22
None,Millwall,ENG,2,1591.56787109,1972-03-23,1972-03-25
99,Millwall,ENG,2,1595.94824219,1972-03-26,1972-03-31
98,Millwall,ENG,2,1598.43676758,1972-04-01,1972-04-01
None,Millwall,ENG,2,1589.24768066,1972-04-02,1972-04-04
None,Millwall,ENG,2,1591.49035645,1972-04-05,1972-04-05
None,Millwall,ENG,2,1594.35583496,1972-04-06,1972-04-08
None,Millwall,ENG,2,1589.33312988,1972-04-09,1972-04-15
None,Millwall,ENG,2,1593.23388672,1972-04-16,1972-04-19
95,Millwall,ENG,2,1599.9005127,1972-04-20,1972-04-22
None,Millwall,ENG,2,1591.50488281,1972-04-23,1972-04-25
97,Millwall,ENG,2,1600.76379395,1972-04-26,1972-04-29
95,Millwall,ENG,2,1604.06262207,1972-04-30,1972-04-30
96,Millwall,ENG,2,1604.06262207,1972-05-01,1972-05-02
97,Millwall,ENG,2,1604.06262207,1972-05-03,1972-05-05
96,Millwall,ENG,2,1604.06262207,1972-05-06,1972-05-06
97,Millwall,ENG,2,1604.06262207,1972-05-07,1972-05-17
96,Millwall,ENG,2,1604.06262207,1972-05-18,1972-05-20
94,Millwall,ENG,2,1604.06262207,1972-05-21,1972-05-21
96,Millwall,ENG,2,1604.06262207,1972-05-22,1972-05-22
95,Millwall,ENG,2,1604.06262207,1972-05-23,1972-05-31
90,Millwall,ENG,2,1604.06262207,1972-06-01,1972-06-03
91,Millwall,ENG,2,1604.06262207,1972-06-04,1972-06-04
92,Millwall,ENG,2,1604.06262207,1972-06-05,1972-06-07
93,Millwall,ENG,2,1604.06262207,1972-06-08,1972-06-11
94,Millwall,ENG,2,1604.06262207,1972-06-12,1972-06-17
93,Millwall,ENG,2,1604.06262207,1972-06-18,1972-06-21
94,Millwall,ENG,2,1604.06262207,1972-06-22,1972-06-25
95,Millwall,ENG,2,1604.06262207,1972-06-26,1972-07-05
94,Millwall,ENG,2,1604.06262207,1972-07-06,1972-07-08
95,Millwall,ENG,2,1604.06262207,1972-07-09,1972-07-14
96,Millwall,ENG,2,1604.06262207,1972-07-15,1972-07-19
95,Millwall,ENG,2,1604.06262207,1972-07-20,1972-08-12
87,Millwall,ENG,2,1608.95715332,1972-08-13,1972-08-13
89,Millwall,ENG,2,1608.95715332,1972-08-14,1972-08-15
90,Millwall,ENG,2,1608.95715332,1972-08-16,1972-08-19
90,Millwall,ENG,2,1610.03015137,1972-08-20,1972-08-20
89,Millwall,ENG,2,1610.03015137,1972-08-21,1972-08-26
None,Millwall,ENG,2,1590.16967773,1972-08-27,1972-08-30
None,Millwall,ENG,2,1582.63830566,1972-08-31,1972-09-02
None,Millwall,ENG,2,1577.71325684,1972-09-03,1972-09-09
None,Millwall,ENG,2,1566.25708008,1972-09-10,1972-09-12
None,Millwall,ENG,2,1567.59899902,1972-09-13,1972-09-13
None,Millwall,ENG,2,1573.82226562,1972-09-14,1972-09-14
None,Millwall,ENG,2,1573.75732422,1972-09-15,1972-09-16
None,Millwall,ENG,2,1566.76928711,1972-09-17,1972-09-20
None,Millwall,ENG,2,1576.38049316,1972-09-21,1972-09-23
None,Millwall,ENG,2,1556.68054199,1972-09-24,1972-09-25
None,Millwall,ENG,2,1562.86132812,1972-09-26,1972-09-26
None,Millwall,ENG,2,1563.96691895,1972-09-27,1972-09-27
None,Millwall,ENG,2,1558.22705078,1972-09-28,1972-09-30
None,Millwall,ENG,2,1551.13806152,1972-10-01,1972-10-07
None,Millwall,ENG,2,1545.85571289,1972-10-08,1972-10-14
None,Millwall,ENG,2,1550.42663574,1972-10-15,1972-10-21
None,Millwall,ENG,2,1543.4420166,1972-10-22,1972-10-24
None,Millwall,ENG,2,1543.9083252,1972-10-25,1972-10-25
None,Millwall,ENG,2,1555.24475098,1972-10-26,1972-10-28
None,Millwall,ENG,2,1553.80456543,1972-10-29,1972-11-04
None,Millwall,ENG,2,1549.54248047,1972-11-05,1972-11-07
None,Millwall,ENG,2,1549.68835449,1972-11-08,1972-11-08
None,Millwall,ENG,2,1548.50305176,1972-11-09,1972-11-11
None,Millwall,ENG,2,1553.75305176,1972-11-12,1972-11-18
None,Millwall,ENG,2,1571.77880859,1972-11-19,1972-11-25
None,Millwall,ENG,2,1576.85754395,1972-11-26,1972-11-29
None,Millwall,ENG,2,1579.78869629,1972-11-30,1972-12-02
None,Millwall,ENG,2,1580.76696777,1972-12-03,1972-12-09
None,Millwall,ENG,2,1576.70715332,1972-12-10,1972-12-13
None,Millwall,ENG,2,1578.60437012,1972-12-14,1972-12-16
None,Millwall,ENG,2,1580.39404297,1972-12-17,1972-12-23
None,Millwall,ENG,2,1585.16821289,1972-12-24,1972-12-26
None,Millwall,ENG,2,1577.94726562,1972-12-27,1972-12-30
None,Millwall,ENG,2,1586.42211914,1972-12-31,1973-01-06
None,Millwall,ENG,2,1586.4765625,1973-01-07,1973-01-20
None,Millwall,ENG,2,1583.61987305,1973-01-21,1973-01-27
None,Millwall,ENG,2,1574.58068848,1973-01-28,1973-02-10
None,Millwall,ENG,2,1580.83837891,1973-02-11,1973-02-17
None,Millwall,ENG,2,1594.43737793,1973-02-18,1973-02-26
100,Millwall,ENG,2,1598.43554688,1973-02-27,1973-03-02
99,Millwall,ENG,2,1602.75622559,1973-03-03,1973-03-04
97,Millwall,ENG,2,1602.75622559,1973-03-05,1973-03-07
97,Millwall,ENG,2,1603.3359375,1973-03-08,1973-03-09
96,Millwall,ENG,2,1603.3359375,1973-03-10,1973-03-10
None,Millwall,ENG,2,1591.46240234,1973-03-11,1973-03-17
98,Millwall,ENG,2,1595.98181152,1973-03-18,1973-03-18
100,Millwall,ENG,2,1595.98181152,1973-03-19,1973-03-21
94,Millwall,ENG,2,1603.4354248,1973-03-22,1973-03-24
95,Millwall,ENG,2,1599.42932129,1973-03-25,1973-03-25
94,Millwall,ENG,2,1599.42932129,1973-03-26,1973-03-31
None,Millwall,ENG,2,1591.8260498,1973-04-01,1973-04-07
97,Millwall,ENG,2,1596.1307373,1973-04-08,1973-04-11
100,Millwall,ENG,2,1592.29577637,1973-04-12,1973-04-14
98,Millwall,ENG,2,1593.00646973,1973-04-15,1973-04-15
97,Millwall,ENG,2,1593.00646973,1973-04-16,1973-04-21
None,Millwall,ENG,2,1583.75732422,1973-04-22,1973-04-23
None,Millwall,ENG,2,1579.13354492,1973-04-24,1973-04-24
None,Millwall,ENG,2,1588.56713867,1973-04-25,1973-04-25
None,Millwall,ENG,2,1585.37780762,1973-04-26,1973-04-28
None,Millwall,ENG,2,1579.79040527,1973-04-29,1973-05-10
None,Millwall,ENG,2,1583.99291992,1973-05-11,1973-05-16
None,Millwall,ENG,2,1579.96142578,1973-05-17,1973-05-23
None,Millwall,ENG,2,1579.125,1973-05-24,1973-08-25
None,Millwall,ENG,2,1570.24987793,1973-08-26,1973-09-01
None,Millwall,ENG,2,1566.23303223,1973-09-02,1973-09-08
None,Millwall,ENG,2,1561.01135254,1973-09-09,1973-09-11
None,Millwall,ENG,2,1548.13098145,1973-09-12,1973-09-15
None,Millwall,ENG,2,1556.17822266,1973-09-16,1973-09-17
None,Millwall,ENG,2,1560.84997559,1973-09-18,1973-09-19
None,Millwall,ENG,2,1572.59106445,1973-09-20,1973-09-20
None,Millwall,ENG,2,1570.91491699,1973-09-21,1973-09-22
None,Millwall,ENG,2,1583.89257812,1973-09-23,1973-09-29
None,Millwall,ENG,2,1570.53796387,1973-09-30,1973-10-02
None,Millwall,ENG,2,1570.4901123,1973-10-03,1973-10-03
None,Millwall,ENG,2,1566.44799805,1973-10-04,1973-10-06
None,Millwall,ENG,2,1557.40856934,1973-10-07,1973-10-13
None,Millwall,ENG,2,1543.63208008,1973-10-14,1973-10-20
None,Millwall,ENG,2,1551.81689453,1973-10-21,1973-10-22
None,Millwall,ENG,2,1559.96484375,1973-10-23,1973-10-24
None,Millwall,ENG,2,1557.5020752,1973-10-25,1973-10-27
None,Millwall,ENG,2,1547.88598633,1973-10-28,1973-11-03
None,Millwall,ENG,2,1549.08276367,1973-11-04,1973-11-06
None,Millwall,ENG,2,1538.15100098,1973-11-07,1973-11-07
None,Millwall,ENG,2,1535.10864258,1973-11-08,1973-11-10
None,Millwall,ENG,2,1540.33117676,1973-11-11,1973-11-17
None,Millwall,ENG,2,1542.91162109,1973-11-18,1973-11-24
None,Millwall,ENG,2,1532.15612793,1973-11-25,1973-11-28
None,Millwall,ENG,2,1534.62072754,1973-11-29,1973-12-08
None,Millwall,ENG,2,1523.46569824,1973-12-09,1973-12-12
None,Millwall,ENG,2,1523.09020996,1973-12-13,1973-12-15
None,Millwall,ENG,2,1530.07214355,1973-12-16,1973-12-22
None,Millwall,ENG,2,1532.91467285,1973-12-23,1973-12-26
None,Millwall,ENG,2,1529.04443359,1973-12-27,1973-12-29
None,Millwall,ENG,2,1527.37915039,1973-12-30,1974-01-01
None,Millwall,ENG,2,1530.36132812,1974-01-02,1974-01-12
None,Millwall,ENG,2,1533.31628418,1974-01-13,1974-01-20
None,Millwall,ENG,2,1538.30187988,1974-01-21,1974-01-26
None,Millwall,ENG,2,1555.5970459,1974-01-27,1974-02-02
None,Millwall,ENG,2,1544.15881348,1974-02-03,1974-02-16
None,Millwall,ENG,2,1549.56945801,1974-02-17,1974-02-23
None,Millwall,ENG,2,1546.82971191,1974-02-24,1974-02-26
None,Millwall,ENG,2,1536.39099121,1974-02-27,1974-03-02
None,Millwall,ENG,2,1537.49682617,1974-03-03,1974-03-06
None,Millwall,ENG,2,1541.97509766,1974-03-07,1974-03-09
None,Millwall,ENG,2,1538.765625,1974-03-10,1974-03-16
None,Millwall,ENG,2,1543.48901367,1974-03-17,1974-03-20
None,Millwall,ENG,2,1544.50927734,1974-03-21,1974-03-23
None,Millwall,ENG,2,1556.71398926,1974-03-24,1974-03-30
None,Millwall,ENG,2,1551.96142578,1974-03-31,1974-04-06
None,Millwall,ENG,2,1554.69873047,1974-04-07,1974-04-10
None,Millwall,ENG,2,1558.15161133,1974-04-11,1974-04-12
None,Millwall,ENG,2,1564.68725586,1974-04-13,1974-04-13
None,Millwall,ENG,2,1570.54516602,1974-04-14,1974-04-17
None,Millwall,ENG,2,1573.73876953,1974-04-18,1974-04-20
None,Millwall,ENG,2,1563.39990234,1974-04-21,1974-04-24
None,Millwall,ENG,2,1564.21923828,1974-04-25,1974-04-27
None,Millwall,ENG,2,1559.88903809,1974-04-28,1974-05-21
None,Millwall,ENG,2,1556.72998047,1974-05-22,1974-05-29
None,Millwall,ENG,2,1554.24926758,1974-05-30,1974-08-17
None,Millwall,ENG,2,1537.65942383,1974-08-18,1974-08-19
None,Millwall,ENG,2,1548.23583984,1974-08-20,1974-08-24
None,Millwall,ENG,2,1542.86181641,1974-08-25,1974-08-27
None,Millwall,ENG,2,1536.7623291,1974-08-28,1974-08-31
None,Millwall,ENG,2,1545.36523438,1974-09-01,1974-09-07
None,Millwall,ENG,2,1540.38110352,1974-09-08,1974-09-14
None,Millwall,ENG,2,1537.40197754,1974-09-15,1974-09-16
None,Millwall,ENG,2,1531.80847168,1974-09-17,1974-09-18
None,Millwall,ENG,2,1517.35888672,1974-09-19,1974-09-21
None,Millwall,ENG,2,1507.29431152,1974-09-22,1974-09-24
None,Millwall,ENG,2,1509.5592041,1974-09-25,1974-09-28
None,Millwall,ENG,2,1515.31506348,1974-09-29,1974-10-02
None,Millwall,ENG,2,1513.08398438,1974-10-03,1974-10-05
None,Millwall,ENG,2,1508.20056152,1974-10-06,1974-10-12
None,Millwall,ENG,2,1525.00256348,1974-10-13,1974-10-19
None,Millwall,ENG,2,1513.62634277,1974-10-20,1974-10-23
None,Millwall,ENG,2,1509.86999512,1974-10-24,1974-10-26
None,Millwall,ENG,2,1508.11425781,1974-10-27,1974-11-02
None,Millwall,ENG,2,1508.53161621,1974-11-03,1974-11-06
None,Millwall,ENG,2,1511.44152832,1974-11-07,1974-11-09
None,Millwall,ENG,2,1508.35595703,1974-11-10,1974-11-16
None,Millwall,ENG,2,1500.95068359,1974-11-17,1974-11-27
None,Millwall,ENG,2,1501.88110352,1974-11-28,1974-11-30
None,Millwall,ENG,2,1496.13720703,1974-12-01,1974-12-07
None,Millwall,ENG,2,1492.86755371,1974-12-08,1974-12-11
None,Millwall,ENG,2,1484.07922363,1974-12-12,1974-12-14
None,Millwall,ENG,2,1479.75439453,1974-12-15,1974-12-21
None,Millwall,ENG,2,1484.11791992,1974-12-22,1974-12-26
None,Millwall,ENG,2,1476.7746582,1974-12-27,1974-12-28
None,Millwall,ENG,2,1472.64465332,1974-12-29,1975-01-11
None,Millwall,ENG,2,1467.66516113,1975-01-12,1975-01-18
None,Millwall,ENG,2,1477.7130127,1975-01-19,1975-01-25
None,Millwall,ENG,2,1487.50524902,1975-01-26,1975-02-01
None,Millwall,ENG,2,1480.41748047,1975-02-02,1975-02-08
None,Millwall,ENG,2,1476.12072754,1975-02-09,1975-02-14
None,Millwall,ENG,2,1486.15881348,1975-02-15,1975-02-22
None,Millwall,ENG,2,1468.89221191,1975-02-23,1975-03-04
None,Millwall,ENG,2,1473.01196289,1975-03-05,1975-03-05
None,Millwall,ENG,2,1474.91784668,1975-03-06,1975-03-08
None,Millwall,ENG,2,1482.97644043,1975-03-09,1975-03-15
None,Millwall,ENG,2,1478.82824707,1975-03-16,1975-03-19
None,Millwall,ENG,2,1479.76245117,1975-03-20,1975-03-22
None,Millwall,ENG,2,1479.16320801,1975-03-23,1975-03-29
None,Millwall,ENG,2,1487.88195801,1975-03-30,1975-03-31
None,Millwall,ENG,2,1482.40356445,1975-04-01,1975-04-01
None,Millwall,ENG,2,1470.64343262,1975-04-02,1975-04-05
None,Millwall,ENG,2,1466.82397461,1975-04-06,1975-04-09
None,Millwall,ENG,2,1466.29956055,1975-04-10,1975-04-12
None,Millwall,ENG,2,1467.25085449,1975-04-13,1975-04-18
None,Millwall,ENG,2,1463.86975098,1975-04-19,1975-04-23
None,Millwall,ENG,2,1468.0567627,1975-04-24,1975-04-26
None,Millwall,ENG,2,1463.73596191,1975-04-27,1975-05-28
None,Millwall,ENG,2,1458.52355957,1975-05-29,1975-07-02
None,Millwall,ENG,2,1429.73083496,1976-07-03,1976-08-04
None,Millwall,ENG,2,1430.41967773,1976-08-05,1976-08-11
None,Millwall,ENG,2,1434.2220459,1976-08-12,1976-08-21
None,Millwall,ENG,2,1448.10327148,1976-08-22,1976-08-25
None,Millwall,ENG,2,1448.73242188,1976-08-26,1976-08-28
None,Millwall,ENG,2,1444.33935547,1976-08-29,1976-09-04
None,Millwall,ENG,2,1459.27746582,1976-09-05,1976-09-11
None,Millwall,ENG,2,1453.68408203,1976-09-12,1976-09-14
None,Millwall,ENG,2,1453.70544434,1976-09-15,1976-09-15
None,Millwall,ENG,2,1460.40991211,1976-09-16,1976-09-18
None,Millwall,ENG,2,1470.70996094,1976-09-19,1976-09-24
None,Millwall,ENG,2,1472.81054688,1976-09-25,1976-09-28
None,Millwall,ENG,2,1472.84765625,1976-09-29,1976-09-29
None,Millwall,ENG,2,1469.3840332,1976-09-30,1976-10-02
None,Millwall,ENG,2,1477.32226562,1976-10-03,1976-10-09
None,Millwall,ENG,2,1472.10998535,1976-10-10,1976-10-16
None,Millwall,ENG,2,1462.04345703,1976-10-17,1976-10-20
None,Millwall,ENG,2,1461.11828613,1976-10-21,1976-10-30
None,Millwall,ENG,2,1467.59033203,1976-10-31,1976-11-03
None,Millwall,ENG,2,1447.06530762,1976-11-04,1976-11-06
None,Millwall,ENG,2,1444.171875,1976-11-07,1976-11-13
None,Millwall,ENG,2,1455.0390625,1976-11-14,1976-11-20
None,Millwall,ENG,2,1465.89758301,1976-11-21,1976-11-24
None,Millwall,ENG,2,1470.50732422,1976-11-25,1976-11-27
None,Millwall,ENG,2,1463.08654785,1976-11-28,1976-12-08
None,Millwall,ENG,2,1461.3918457,1976-12-09,1976-12-11
None,Millwall,ENG,2,1451.67321777,1976-12-12,1976-12-18
None,Millwall,ENG,2,1470.8425293,1976-12-19,1976-12-27
None,Millwall,ENG,2,1468.81542969,1976-12-28,1976-12-28
None,Millwall,ENG,2,1480.10095215,1976-12-29,1977-01-01
None,Millwall,ENG,2,1482.35913086,1977-01-02,1977-01-15
None,Millwall,ENG,2,1499.07946777,1977-01-16,1977-01-22
None,Millwall,ENG,2,1482.52832031,1977-01-23,1977-02-05
None,Millwall,ENG,2,1497.67553711,1977-02-06,1977-02-12
None,Millwall,ENG,2,1502.59472656,1977-02-13,1977-02-15
None,Millwall,ENG,2,1505.49462891,1977-02-16,1977-02-19
None,Millwall,ENG,2,1503.77062988,1977-02-20,1977-02-26
None,Millwall,ENG,2,1505.67871094,1977-02-27,1977-03-02
None,Millwall,ENG,2,1503.73291016,1977-03-03,1977-03-03
None,Millwall,ENG,2,1505.0703125,1977-03-04,1977-03-05
None,Millwall,ENG,2,1487.69873047,1977-03-06,1977-03-08
None,Millwall,ENG,2,1491.09143066,1977-03-09,1977-03-12
None,Millwall,ENG,2,1492.64221191,1977-03-13,1977-03-16
None,Millwall,ENG,2,1488.24487305,1977-03-17,1977-03-19
None,Millwall,ENG,2,1493.42883301,1977-03-20,1977-03-26
None,Millwall,ENG,2,1485.91711426,1977-03-27,1977-04-02
None,Millwall,ENG,2,1474.61987305,1977-04-03,1977-04-06
None,Millwall,ENG,2,1476.48303223,1977-04-07,1977-04-08
None,Millwall,ENG,2,1471.95056152,1977-04-09,1977-04-09
None,Millwall,ENG,2,1468.22229004,1977-04-10,1977-04-12
None,Millwall,ENG,2,1482.36535645,1977-04-13,1977-04-16
None,Millwall,ENG,2,1478.16137695,1977-04-17,1977-04-20
None,Millwall,ENG,2,1468.67956543,1977-04-21,1977-04-30
None,Millwall,ENG,2,1474.27832031,1977-05-01,1977-05-03
None,Millwall,ENG,2,1478.94665527,1977-05-04,1977-05-07
None,Millwall,ENG,2,1476.13989258,1977-05-08,1977-05-14
None,Millwall,ENG,2,1484.88793945,1977-05-15,1977-05-25
None,Millwall,ENG,2,1489.58996582,1977-05-26,1977-08-20
None,Millwall,ENG,2,1468.03625488,1977-08-21,1977-08-23
None,Millwall,ENG,2,1465.23742676,1977-08-24,1977-08-27
None,Millwall,ENG,2,1459.4050293,1977-08-28,1977-09-03
None,Millwall,ENG,2,1461.32800293,1977-09-04,1977-09-10
None,Millwall,ENG,2,1463.47070312,1977-09-11,1977-09-14
None,Millwall,ENG,2,1458.67224121,1977-09-15,1977-09-17
None,Millwall,ENG,2,1471.7467041,1977-09-18,1977-09-24
None,Millwall,ENG,2,1470.71740723,1977-09-25,1977-09-28
None,Millwall,ENG,2,1467.0612793,1977-09-29,1977-10-01
None,Millwall,ENG,2,1482.59448242,1977-10-02,1977-10-04
None,Millwall,ENG,2,1479.15661621,1977-10-05,1977-10-05
None,Millwall,ENG,2,1480.75256348,1977-10-06,1977-10-08
None,Millwall,ENG,2,1477.25341797,1977-10-09,1977-10-15
None,Millwall,ENG,2,1473.01245117,1977-10-16,1977-10-19
None,Millwall,ENG,2,1468.96704102,1977-10-20,1977-10-22
None,Millwall,ENG,2,1466.55187988,1977-10-23,1977-10-29
None,Millwall,ENG,2,1469.6328125,1977-10-30,1977-11-02
None,Millwall,ENG,2,1463.84362793,1977-11-03,1977-11-05
None,Millwall,ENG,2,1455.40429688,1977-11-06,1977-11-12
None,Millwall,ENG,2,1453.47766113,1977-11-13,1977-11-19
None,Millwall,ENG,2,1459.27526855,1977-11-20,1977-11-23
None,Millwall,ENG,2,1468.1932373,1977-11-24,1977-11-26
None,Millwall,ENG,2,1465.80737305,1977-11-27,1977-12-03
None,Millwall,ENG,2,1468.63500977,1977-12-04,1977-12-07
None,Millwall,ENG,2,1466.19470215,1977-12-08,1977-12-10
None,Millwall,ENG,2,1447.63696289,1977-12-11,1977-12-17
None,Millwall,ENG,2,1443.76123047,1977-12-18,1977-12-26
None,Millwall,ENG,2,1436.42016602,1977-12-27,1977-12-28
None,Millwall,ENG,2,1425.88977051,1977-12-29,1977-12-31
None,Millwall,ENG,2,1436.25671387,1978-01-01,1978-01-02
None,Millwall,ENG,2,1432.00598145,1978-01-03,1978-01-14
None,Millwall,ENG,2,1422.47619629,1978-01-15,1978-02-11
None,Millwall,ENG,2,1437.22497559,1978-02-12,1978-02-25
None,Millwall,ENG,2,1434.63171387,1978-02-26,1978-02-28
None,Millwall,ENG,2,1452.34594727,1978-03-01,1978-03-01
None,Millwall,ENG,2,1452.73706055,1978-03-02,1978-03-04
None,Millwall,ENG,2,1446.93920898,1978-03-05,1978-03-15
None,Millwall,ENG,2,1448.79968262,1978-03-16,1978-03-18
None,Millwall,ENG,2,1441.0604248,1978-03-19,1978-03-21
None,Millwall,ENG,2,1449.27600098,1978-03-22,1978-03-25
None,Millwall,ENG,2,1445.85168457,1978-03-26,1978-03-27
None,Millwall,ENG,2,1453.45446777,1978-03-28,1978-03-29
None,Millwall,ENG,2,1453.79577637,1978-03-30,1978-04-01
None,Millwall,ENG,2,1439.25964355,1978-04-02,1978-04-08
None,Millwall,ENG,2,1444.49890137,1978-04-09,1978-04-12
None,Millwall,ENG,2,1447.27331543,1978-04-13,1978-04-15
None,Millwall,ENG,2,1457.32958984,1978-04-16,1978-04-18
None,Millwall,ENG,2,1468.9798584,1978-04-19,1978-04-22
None,Millwall,ENG,2,1481.12963867,1978-04-23,1978-04-25
None,Millwall,ENG,2,1487.36547852,1978-04-26,1978-04-29
None,Millwall,ENG,2,1495.26904297,1978-04-30,1978-05-02
None,Millwall,ENG,2,1499.29138184,1978-05-03,1978-05-10
None,Millwall,ENG,2,1501.72705078,1978-05-11,1978-08-19
None,Millwall,ENG,2,1508.93884277,1978-08-20,1978-08-22
None,Millwall,ENG,2,1512.09094238,1978-08-23,1978-08-26
None,Millwall,ENG,2,1506.0690918,1978-08-27,1978-09-02
None,Millwall,ENG,2,1490.26501465,1978-09-03,1978-09-09
None,Millwall,ENG,2,1492.12976074,1978-09-10,1978-09-13
None,Millwall,ENG,2,1496.00976562,1978-09-14,1978-09-16
None,Millwall,ENG,2,1478.36560059,1978-09-17,1978-09-23
None,Millwall,ENG,2,1473.59179688,1978-09-24,1978-09-27
None,Millwall,ENG,2,1480.91101074,1978-09-28,1978-09-30
None,Millwall,ENG,2,1467.81494141,1978-10-01,1978-10-07
None,Millwall,ENG,2,1464.21276855,1978-10-08,1978-10-14
None,Millwall,ENG,2,1462.5369873,1978-10-15,1978-10-18
None,Millwall,ENG,2,1465.81726074,1978-10-19,1978-10-21
None,Millwall,ENG,2,1462.80187988,1978-10-22,1978-10-28
None,Millwall,ENG,2,1450.32885742,1978-10-29,1978-11-01
None,Millwall,ENG,2,1449.30725098,1978-11-02,1978-11-04
None,Millwall,ENG,2,1439.74719238,1978-11-05,1978-11-11
None,Millwall,ENG,2,1436.90124512,1978-11-12,1978-11-18
None,Millwall,ENG,2,1453.54321289,1978-11-19,1978-11-21
None,Millwall,ENG,2,1448.40588379,1978-11-22,1978-11-22
None,Millwall,ENG,2,1451.39660645,1978-11-23,1978-11-25
None,Millwall,ENG,2,1443.3416748,1978-11-26,1978-12-02
None,Millwall,ENG,2,1451.09094238,1978-12-03,1978-12-06
None,Millwall,ENG,2,1446.68481445,1978-12-07,1978-12-09
None,Millwall,ENG,2,1467.90734863,1978-12-10,1978-12-16
None,Millwall,ENG,2,1464.75927734,1978-12-17,1978-12-23
None,Millwall,ENG,2,1459.88598633,1978-12-24,1978-12-26
None,Millwall,ENG,2,1446.38684082,1978-12-27,1979-01-20
None,Millwall,ENG,2,1452.17700195,1979-01-21,1979-02-24
None,Millwall,ENG,2,1468.35229492,1979-02-25,1979-03-03
None,Millwall,ENG,2,1462.04797363,1979-03-04,1979-03-07
None,Millwall,ENG,2,1458.94519043,1979-03-08,1979-03-10
None,Millwall,ENG,2,1475.78405762,1979-03-11,1979-03-20
None,Millwall,ENG,2,1470.11682129,1979-03-21,1979-03-21
None,Millwall,ENG,2,1458.78710938,1979-03-22,1979-03-24
None,Millwall,ENG,2,1450.52697754,1979-03-25,1979-04-04
None,Millwall,ENG,2,1461.67407227,1979-04-05,1979-04-07
None,Millwall,ENG,2,1455.83752441,1979-04-08,1979-04-10
None,Millwall,ENG,2,1465.91662598,1979-04-11,1979-04-11
None,Millwall,ENG,2,1461.42126465,1979-04-12,1979-04-14
None,Millwall,ENG,2,1464.67883301,1979-04-15,1979-04-17
None,Millwall,ENG,2,1473.29614258,1979-04-18,1979-04-21
None,Millwall,ENG,2,1474.24645996,1979-04-22,1979-04-24
None,Millwall,ENG,2,1472.08630371,1979-04-25,1979-04-25
None,Millwall,ENG,2,1480.69543457,1979-04-26,1979-04-28
None,Millwall,ENG,2,1462.57177734,1979-04-29,1979-05-05
None,Millwall,ENG,2,1466.46972656,1979-05-06,1979-05-08
None,Millwall,ENG,2,1478.03344727,1979-05-09,1979-05-11
None,Millwall,ENG,2,1468.40002441,1979-05-12,1979-05-14
None,Millwall,ENG,2,1477.71374512,1979-05-15,1979-05-17
None,Millwall,ENG,2,1474.64245605,1979-05-18,1979-05-22
None,Millwall,ENG,2,1460.49121094,1979-05-23,1979-05-30
None,Millwall,ENG,2,1461.24230957,1979-05-31,1979-07-01
None,Millwall,ENG,2,1404.71984863,1985-07-01,1985-08-17
None,Millwall,ENG,2,1400.18652344,1985-08-18,1985-08-24
None,Millwall,ENG,2,1416.39660645,1985-08-25,1985-08-27
None,Millwall,ENG,2,1421.59887695,1985-08-28,1985-08-31
None,Millwall,ENG,2,1430.38183594,1985-09-01,1985-09-07
None,Millwall,ENG,2,1434.64624023,1985-09-08,1985-09-14
None,Millwall,ENG,2,1428.03149414,1985-09-15,1985-09-17
None,Millwall,ENG,2,1417.31884766,1985-09-18,1985-09-21
None,Millwall,ENG,2,1412.62976074,1985-09-22,1985-09-28
None,Millwall,ENG,2,1404.79724121,1985-09-29,1985-10-05
None,Millwall,ENG,2,1422.24609375,1985-10-06,1985-10-12
None,Millwall,ENG,2,1415.89978027,1985-10-13,1985-10-19
None,Millwall,ENG,2,1421.22338867,1985-10-20,1985-10-22
None,Millwall,ENG,2,1427.62524414,1985-10-23,1985-10-26
None,Millwall,ENG,2,1416.30603027,1985-10-27,1985-11-02
None,Millwall,ENG,2,1408.92834473,1985-11-03,1985-11-09
None,Millwall,ENG,2,1421.15454102,1985-11-10,1985-11-23
None,Millwall,ENG,2,1431.2947998,1985-11-24,1985-11-30
None,Millwall,ENG,2,1427.45910645,1985-12-01,1985-12-07
None,Millwall,ENG,2,1420.86230469,1985-12-08,1985-12-14
None,Millwall,ENG,2,1426.63891602,1985-12-15,1985-12-21
None,Millwall,ENG,2,1422.58825684,1985-12-22,1985-12-28
None,Millwall,ENG,2,1437.1315918,1985-12-29,1986-01-11
None,Millwall,ENG,2,1428.32214355,1986-01-12,1986-01-18
None,Millwall,ENG,2,1440.88623047,1986-01-19,1986-02-01
None,Millwall,ENG,2,1451.08813477,1986-02-02,1986-03-01
None,Millwall,ENG,2,1454.29614258,1986-03-02,1986-03-08
None,Millwall,ENG,2,1465.44689941,1986-03-09,1986-03-11
None,Millwall,ENG,2,1456.66809082,1986-03-12,1986-03-15
None,Millwall,ENG,2,1468.58813477,1986-03-16,1986-03-18
None,Millwall,ENG,2,1465.55090332,1986-03-19,1986-03-22
None,Millwall,ENG,2,1462.21386719,1986-03-23,1986-03-25
None,Millwall,ENG,2,1458.8737793,1986-03-26,1986-03-29
None,Millwall,ENG,2,1458.63122559,1986-03-30,1986-03-31
None,Millwall,ENG,2,1468.43286133,1986-04-01,1986-04-05
None,Millwall,ENG,2,1474.54736328,1986-04-06,1986-04-12
None,Millwall,ENG,2,1466.95397949,1986-04-13,1986-04-15
